20070919,-0.2
20070920,0
20070921,0
20070924,0.1
20070925,-1
20070926,0.1
20070927,4
20070928,1.4
20071001,0.9
20071002,-1.9
20071003,0.5
20071004,1.3
20071005,1.8
20071008,-0.7
20071009,-0.3
20071010,1.7
20071011,0
20071012,0.8
20071015,0.3
20071016,0
20071017,-0.8
20071018,1.3
20071019,-1.8
20071022,-2.6
20071023,2.3
20071024,0
20071025,0.7
20071026,0.8
20071029,0.6
20071030,0
20071031,-0.3
20071101,1.6
20071102,0.2
20071105,0
20071106,0.2
20071107,0.3
20071108,0.1
20071109,-0.8
20071112,0.8
20071113,-0.7
20071114,1.4
20071115,-0.7
20071116,0.7
20071119,0.7
20071120,0.3
20071121,-0.6
20071122,0
20071123,0
20071126,0.9
20071127,-0.2
20071128,1
20071129,0
20071130,-2.5
20071203,1
20071204,1.3
20071205,-1.1
20071206,0
20071207,0
20071210,0
20071211,0.8
20071212,0
20071213,-0.3
20071214,-0.8
20071217,0.4
20071218,-0.1
20071219,0
20071220,-0.1
20071221,0.3
20071224,-0.1
20071225,0
20071226,0
20071227,0
20071228,-0.8
20071231,0.5
20080101,0
20080102,0
20080103,0.2
20080104,0
20080107,-0.7
20080108,1.1
20080109,-0.7
20080110,0
20080111,2.8
20080114,2.3
20080115,0.5
20080116,-0.1
20080117,-0.8
20080118,-0.1
20080121,-1.1
20080122,0.5
20080123,-2
20080124,5
20080125,1.8
20080128,0.4
20080129,-0.6
20080130,0
20080131,0.3
20080201,0.1
20080204,0.1
20080205,0.9
20080206,0
20080207,0
20080208,0.5
20080211,0.4
20080212,0
20080213,-0.3
20080214,0
20080215,0.5
20080218,0
20080219,0.1
20080220,-1.1
20080221,0
20080222,0.3
20080225,-0.5
20080226,1
20080227,0
20080228,0
20080229,-0.7
20080303,-0.2
20080304,0
20080305,0.3
20080306,-2.2
20080307,-1.4
20080310,0
20080311,1.6
20080312,0.5
20080313,2.1
20080314,-0.4
20080317,-1
20080318,0.8
20080319,-1.6
20080320,-1.3
20080321,0
20080324,0
20080325,0.5
20080326,1.1
20080327,0.3
20080328,0
20080331,0.1
20080401,0
20080402,0
20080403,0.3
20080404,0.5
20080407,-0.8
20080408,0
20080409,0.2
20080410,1.2
20080411,0.3
20080414,0
20080415,0.3
20080416,1.1
20080417,-0.2
20080418,-0.2
20080421,0.3
20080422,0.5
20080423,0
20080424,-0.6
20080425,0.1
20080428,0.5
20080429,-0.5
20080430,-0.4
20080501,-1.8
20080502,3
20080505,1
20080506,0.4
20080507,-0.4
20080508,0
20080509,0
20080512,0.3
20080513,0.9
20080514,0.1
20080515,0.3
20080516,0.6
20080519,0
20080520,0.5
20080521,0.1
20080522,0
20080523,-0.1
20080526,-0.1
20080527,-0.2
20080528,0.2
20080529,-0.1
20080530,0
20080602,0
20080603,0.9
20080604,0.1
20080605,0.2
20080606,0.2
20080609,-0.4
20080610,-0.2
20080611,-0.6
20080612,-0.1
20080613,-0.6
20080616,-0.5
20080617,0
20080618,-0.4
20080619,0.4
20080620,-1.2
20080623,-0.1
20080624,-0.4
20080625,1.2
20080626,0.1
20080627,0
20080630,1.9
20080701,0.1
20080702,0
20080703,-0.3
20080704,-0.1
20080707,-0.2
20080708,0
20080709,0.3
20080710,0
20080711,0.7
20080714,1
20080715,0
20080716,0
20080717,0
20080718,-0.5
20080721,0
20080722,-0.9
20080723,-1.2
20080724,0.6
20080725,0.4
20080728,0.6
20080729,-0.8
20080730,-0.4
20080731,-0.2
20080801,0
20080804,-0.1
20080805,-1.2
20080806,-1.2
20080807,0.1
20080808,-2.3
20080811,-0.8
20080812,0.1
20080813,0
20080814,0.2
20080815,1.2
20080818,0.1
20080819,-0.2
20080820,-0.4
20080821,-4.5
20080822,3.8
20080825,2.7
20080826,1.9
20080827,-1.1
20080828,0
20080829,1.5
20080901,0.3
20080902,4.3
20080903,1
20080904,0.1
20080905,1.7
20080908,-1.2
20080909,0.7
20080910,0
20080911,0
20080912,-1.9
20080915,-0.2
20080916,2.6
20080917,-3
20080918,0.7
20080919,-1
20080922,-1
20080923,1.2
20080924,0.16
20080925,0
20080926,0.13
20080929,0.59
20080930,-1.36
20081001,0.09
20081002,0.07
20081003,0.04
20081006,-0.5
20081007,-0.54
20081008,-0.43
20081009,-0.26
20081010,-1.11
20081013,-0.01
20081014,1.79
20081015,2.24
20081016,0.57
20081017,-0.1
20081020,0.84
20081021,-0.06
20081022,0.9
20081023,0.78
20081024,-0.14
20081027,-0.59
20081028,0.68
20081029,0.7
20081030,1.06
20081031,-0.26
20081103,0.22
20081104,-1.59
20081105,1.3
20081106,2.71
20081107,0
20081110,0
20081111,0.08
20081112,0.11
20081113,0.12
20081114,0.04
20081117,0.3
20081118,0.1
20081119,-0.08
20081120,0.83
20081121,-0.07
20081124,-0.1
20081125,0.32
20081126,0.07
20081127,-0.31
20081128,0.01
20081201,1.93
20081202,0.38
20081203,0
20081204,0.16
20081205,0.12
20081208,-0.47
20081209,-0.46
20081210,0.13
20081211,0.82
20081212,0.04
20081215,1.35
20081216,0.75
20081217,0.46
20081218,0.13
20081219,0.45
20081222,-0.13
20081223,-0.05
20081224,-0.09
20081226,0.6
20081229,0.13
20081230,0.06
20081231,-0.5
20090102,-1.67
20090105,-0.21
20090106,-1.47
20090107,1.93
20090108,2.02
20090109,0.57
20090112,-0.11
20090113,-0.32
20090114,0.3
20090115,-0.14
20090116,0.22
20090119,-0.1
20090120,-0.94
20090121,0.19
20090122,-0.11
20090123,-0.26
20090126,-0.28
20090127,0.24
20090128,-0.75
20090129,0.39
20090130,-0.26
20090202,0.7
20090203,0.06
20090204,-0.24
20090205,0.15
20090206,-0.09
20090213,-0.49
20090216,-0.2
20090217,0.06
20090218,-0.12
20090219,0.13
20090220,0.6
20090223,-0.38
20090224,-0.24
20090225,-0.36
20090226,-0.31
20090227,0.58
20090302,2.34
20090303,-0.46
20090304,-0.29
20090305,0.91
20090306,0.25
20090309,0.01
20090310,-0.1
20090311,0.15
20090312,-0.45
20090313,-0.55
20090316,-0.95
20090317,-0.56
20090318,0.28
20090319,-1.16
20090320,0.19
20090323,-0.91
20090324,0.05
20090325,0.3
20090326,-0.21
20090327,0.17
20090330,-0.47
20090331,0.96
20090401,-0.34
20090402,-0.43
20090403,-0.14
20090406,0.19
20090407,0
20090408,0.1
20090409,-0.54
20090410,0
20090413,0
20090414,0.1
20090415,0.07
20090416,-0.33
20090420,0.1
20090421,1.42
20090422,-0.6
20090423,-0.36
20090424,-0.28
20090427,-1.49
20090428,0.09
20090429,0.7
20090430,-0.07
20090501,-0.5
20090504,0.1
20090505,-0.26
20090506,-0.5
20090507,-0.22
20090508,-0.68
20090511,0.71
20090512,-0.06
20090513,-0.01
20090514,0.5
20090515,-2.21
20090518,2.21
20090519,-0.53
20090520,0.58
20090521,-0.03
20090522,-0.16
20090525,-0.19
20090526,-0.7
20090527,-0.14
20090528,0.02
20090529,1.12
20090601,0.41
20090602,0.08
20090603,0.2
20090604,0.32
20090605,-1.69
20090608,-0.41
20090609,1.01
20090610,0.11
20090611,0.15
20090612,-0.77
20090615,0.26
20090616,0.02
20090617,-0.24
20090618,0.35
20090619,-1.94
20090622,-1.38
20090623,1.05
20090624,0
20090625,0.94
20090626,0.54
20090629,-0.62
20090630,-0.04
20090701,-0.08
20090702,0.79
20090703,0.16
20090706,-0.04
20090707,-0.46
20090708,-0.47
20090709,0.28
20090710,0.19
20090713,-1.07
20090714,0.49
20090715,-1.67
20090716,1.08
20090717,-3.13
20090720,-1.56
20090721,1.03
20090722,0.27
20090723,-3.3
20090724,-0.37
20090727,-0.7
20090728,1
20090729,0.17
20090730,2.21
20090731,1.11
20090803,-0.33
20090804,-0.35
20090805,0.01
20090806,0.36
20090807,0
20090810,-0.33
20090811,-0.02
20090812,1.44
20090813,1.47
20090814,-0.32
20090817,-0.5
20090818,0.18
20090819,0.3
20090820,-0.42
20090821,-0.83
20090824,1.97
20090825,-0.74
20090826,0.73
20090827,0.34
20090828,0.51
20090831,-0.47
20090901,-0.69
20090902,0.46
20090903,-0.45
20090904,-0.48
20090907,0.27
20090908,-0.41
20090909,-0.72
20090910,1.49
20090911,1.07
20090914,-0.38
20090915,-0.45
20090916,-0.29
20090917,0.07
20090918,-0.5
20090921,0.47
20090922,1.05
20090923,0.37
20090928,1.37
20090929,-0.21
20090930,0.37
20091001,-0.26
20091002,0.43
20091005,0.59
20091006,0.97
20091007,0.41
20091008,0.16
20091009,-1.66
20091012,0.86
20091013,0.54
20091014,-0.79
20091015,-0.69
20091016,-0.28
20091019,0.39
20091020,0.45
20091021,0
20091022,-0.29
20091023,-0.18
20091026,-1.27
20091027,0.23
20091028,-2.4
20091029,2.59
20091030,-1.7
20091102,0.5
20091103,-0.43
20091104,0.19
20091105,-0.1
20091106,0.18
20091109,0.53
20091110,-0.01
20091111,0
20091112,-0.41
20091113,0.2
20091116,0.87
20091117,-0.31
20091118,0.36
20091119,-0.13
20091120,-0.58
20091123,0.93
20091124,0.07
20091125,0.51
20091126,0.45
